Title,Estado,Edad,Tematica,Inicio_evento,Fin_evento,Lugar,Created
9029,confirmado,0,Temática toy story 2 ,2024-03-09T15:00:00Z,2024-03-09T21:00:00Z,Quinta,2024-04-29T18:08:16Z
9040,completado,9,HARRY POTER,2024-03-15T16:00:00Z,2024-03-15T23:00:00Z,Casa,2024-04-29T18:08:22Z
9043,completado,5,Barbie,2024-03-12T20:00:00Z,2024-03-13T00:00:00Z,Casa,2024-04-29T18:08:26Z
6416,confirmado,1,Circo,2024-03-11T00:49:00Z,2024-03-10T03:00:00Z,Casa,2024-04-29T18:08:31Z
9048,completado,0,peppa pig,2024-03-03T16:00:00Z,2024-03-03T22:00:00Z,Casa,2024-04-29T18:08:34Z
9049,completado,20,"Jack Jack, Los Increibles.",2024-03-03T16:00:00Z,2024-03-03T22:00:00Z,Casa,2024-04-29T18:08:37Z
9056,completado,3, paw patrol,2024-03-23T18:00:00Z,2024-03-23T03:00:00Z,Casa,2024-04-29T18:08:40Z
9057,completado,1,"Animales de bosque, zorros conejos búhos ciervos",2024-03-10T14:00:00Z,2024-03-10T22:00:00Z,Casa,2024-04-29T18:08:44Z
9061,confirmado,5,sirenas,2024-03-17T19:00:00Z,2024-03-17T22:00:00Z,Casa,2024-04-29T18:08:49Z
9065,completado,2,Granja de zenon,2024-03-23T15:00:00Z,2024-03-23T19:00:00Z,Salón,2024-04-29T18:08:52Z
9046,confirmado,2,minnie,2024-03-10T15:00:00Z,2024-03-10T03:00:00Z,Casa,2024-04-29T18:08:58Z
9068,completado,1,Bautismo,2024-03-16T13:02:00Z,2024-03-16T21:02:00Z,Casa,2024-04-29T18:09:04Z
9073,confirmado,0,zenon,2024-03-30T14:37:00Z,2024-03-30T03:00:00Z,Casa,2024-04-29T18:09:07Z
9080,completado,2,La granja de Zenón,2024-03-21T19:00:00Z,2024-03-21T22:30:00Z,SUM,2024-04-29T18:09:11Z
9075,completado,1,Paw patrol,2024-03-30T18:00:00Z,2024-03-30T22:00:00Z,Casa,2024-04-29T18:09:14Z
9083,completado,3,avones,2024-03-15T19:00:00Z,2024-03-15T23:00:00Z,Casa,2024-04-29T18:09:17Z
9095,completado,2,peppa,2024-03-07T19:30:00Z,2024-03-07T23:00:00Z,Casa,2024-04-29T18:09:20Z
9097,completado,1,Mickey safari,2024-03-09T20:00:00Z,2024-03-10T01:00:00Z,Casa,2024-04-29T18:09:23Z
9098,confirmado,1,ANIMALES NORDICOS,2024-03-24T16:00:00Z,2024-03-24T22:00:00Z,Salón,2024-04-29T18:09:28Z
9100,completado,2,Moana,2024-03-09T17:00:00Z,2024-03-09T22:00:00Z,Quinta,2024-04-29T18:09:31Z
9096,completado,3,minnie,2024-03-23T17:00:00Z,2024-03-23T21:00:00Z,Otro,2024-04-29T18:09:35Z
9079,completado,5,Seleccion Argentina,2024-03-06T18:00:00Z,2024-03-06T23:00:00Z,Casa,2024-04-29T18:09:39Z
9110,completado,2,Beach Party/Pool Party,2024-03-17T13:19:00Z,2024-03-17T03:00:00Z,Casa,2024-04-29T18:09:43Z
9106,confirmado,1,Mariposas y colores pastel,2024-03-24T15:00:00Z,2024-03-24T20:30:00Z,Casa,2024-04-29T18:09:47Z
9114,completado,7,gatita,2024-03-17T17:54:00Z,2024-03-17T03:00:00Z,Salón,2024-04-29T18:09:51Z
9119,completado,0,arcoiris,2024-03-16T15:00:00Z,2024-03-16T21:00:00Z,Casa,2024-04-29T18:09:55Z
9123,completado,5,hello kitty. ,2024-03-14T20:00:00Z,2024-03-14T22:30:00Z,Salón,2024-04-29T18:10:01Z
9124,completado,4,paw patrol,2024-03-23T21:00:00Z,2024-03-23T03:00:00Z,Salón,2024-04-29T18:10:07Z
9129,completado,3,Fondo de mar,2024-03-23T15:00:00Z,2024-03-23T21:30:00Z,Quinta,2024-04-29T18:10:11Z
9131,confirmado,0,Animalitos de la selva,2024-03-16T13:29:00Z,2024-03-16T03:00:00Z,Casa,2024-04-29T18:10:13Z
8823,finalizado,6,Boca y Messi,2024-03-30T19:00:00Z,2024-03-30T21:00:00Z,Salón,2024-04-29T19:46:16Z
9054,completado,1,paw patrol,2024-03-30T19:00:00Z,2024-03-30T22:00:00Z,Casa,2024-04-29T19:46:23Z
9132,completado,4,Princesas,2024-03-23T21:30:00Z,2024-03-23T23:30:00Z,Casa,2024-04-29T19:46:27Z
9137,completado,6,n/a,2024-03-22T19:30:00Z,2024-03-22T22:00:00Z,Casa,2024-04-29T19:46:30Z
9159,confirmado,1,Safari,2024-03-16T16:00:00Z,2024-03-16T19:00:00Z,Salón,2024-04-29T19:46:36Z
9167,completado,2,Froozen,2024-03-23T19:00:00Z,2024-03-24T00:00:00Z,SUM,2024-04-29T19:46:38Z
9169,confirmado,5,Animales del zoo,2024-03-10T19:30:00Z,2024-03-10T22:30:00Z,Casa,2024-04-29T19:46:41Z
9172,completado,5,Unicornios,2024-03-29T19:00:00Z,2024-03-29T22:00:00Z,Casa,2024-04-29T19:46:45Z
9173,completado,0,Baby shower temática Arcoíris (colores pasteles),2024-03-23T19:00:00Z,2024-03-23T22:30:00Z,Casa,2024-04-29T19:46:48Z
9176,confirmado,3,Fonde de mar,2024-03-23T15:00:00Z,2024-03-23T21:30:00Z,Quinta,2024-04-29T19:46:52Z
9195,completado,4,paw patrol,2024-03-26T19:30:00Z,2024-03-27T01:00:00Z,SUM,2024-04-29T19:46:56Z
9200,completado,1,oso,2024-03-16T03:40:00Z,2024-03-16T03:00:00Z,Casa,2024-04-29T19:47:01Z
9201,confirmado,0,futbol,2024-03-18T21:00:00Z,2024-03-18T03:00:00Z,Salón,2024-04-29T19:47:07Z
9206,completado,3,dino ranch,2024-03-23T19:04:00Z,2024-03-23T03:00:00Z,Salón,2024-04-29T19:47:10Z
9220,completado,5,Lego con personajes (como el modelo que me compartiste que ya hicieron),2024-03-30T19:30:00Z,2024-03-31T02:46:00Z,Casa,2024-04-29T19:47:14Z
9225,completado,3,Frozen,2024-03-22T19:15:00Z,2024-03-22T23:30:00Z,Casa,2024-04-29T19:47:17Z
9230,completado,50,Cumple 40 años,2024-03-23T00:00:00Z,2024-03-22T04:00:00Z,Salón,2024-04-29T19:47:20Z
9240,confirmado,2,"Sirenas, color predominante violeta, depués lila, verde agua y rosa",2024-03-24T18:00:00Z,2024-03-24T23:00:00Z,Casa,2024-04-29T19:47:26Z
9253,completado,3,Spiderman,2024-03-21T19:50:00Z,2024-03-21T22:00:00Z,Salón,2024-04-29T19:47:29Z
9298,confirmado,1,no aplica,2024-03-30T19:00:00Z,2024-03-30T23:00:00Z,Otro,2024-04-29T19:47:34Z
8153,finalizado,3,Autos,2024-03-30T20:00:00Z,2024-03-31T02:00:00Z,Casa,2024-04-30T13:00:07Z
8636,finalizado,1,plim plim,2024-03-30T23:11:00Z,2024-03-30T03:00:00Z,Casa,2024-04-30T13:00:14Z
8843,finalizado,1,Arcoiris Boho,2024-03-31T00:30:00Z,2024-03-30T04:00:00Z,Salón,2024-04-30T13:00:20Z
8982,finalizado,2,Minnie,2024-03-30T22:00:00Z,2024-03-31T02:00:00Z,Salón,2024-04-30T13:00:24Z
9094,finalizado,2,hombre araña,2024-03-30T21:00:00Z,2024-03-31T01:00:00Z,Casa,2024-04-30T13:00:33Z
7622,confirmado,1,vikingos ,2024-03-31T19:16:00Z,2024-03-31T03:00:00Z,Casa,2024-05-01T13:00:09Z
8832,finalizado,1,primer añito,2024-03-31T15:00:00Z,2024-03-31T21:00:00Z,Quinta,2024-05-01T13:00:34Z
9179,finalizado,1,confirmar,2024-03-31T16:00:00Z,2024-03-31T20:00:00Z,Salón,2024-05-01T13:00:43Z
9274,finalizado,1,Granja,2024-03-31T18:30:00Z,2024-03-31T22:00:00Z,Salón,2024-05-01T13:00:47Z
8517,finalizado,2,Granja de Zenon,2024-04-01T20:00:00Z,2024-04-01T23:00:00Z,Salón,2024-05-02T13:00:12Z
9047,confirmado,5,CIRCUS,2024-04-01T20:00:00Z,2024-04-01T22:00:00Z,SUM,2024-05-02T13:00:25Z
9157,finalizado,0,SPIDERMAN,2024-04-01T20:00:00Z,2024-04-01T03:00:00Z,SUM,2024-05-02T13:00:51Z
9090,finalizado,9,n/a,2024-04-03T19:30:00Z,2024-04-03T03:00:00Z,Casa,2024-05-04T13:00:19Z
9268,finalizado,4,bluey,2024-04-04T19:00:00Z,2024-04-04T23:00:00Z,SUM,2024-05-05T13:00:20Z
8926,finalizado,0,granja de zenon,2024-04-06T03:00:00Z,2024-04-06T03:00:00Z,SUM,2024-05-06T13:00:05Z
9093,finalizado,5,Cars,2024-04-05T19:00:00Z,2024-04-05T21:30:00Z,Salón,2024-05-06T13:00:19Z
9182,finalizado,2,Pepa Pig,2024-04-05T19:30:00Z,2024-04-05T03:00:00Z,SUM,2024-05-06T13:00:30Z
9323,completado,0,n/A,2024-04-05T23:00:00Z,2024-04-05T03:00:00Z,Salón,2024-05-06T13:00:38Z
8337,finalizado,1,Animales del bosque para nena,2024-04-06T16:00:00Z,2024-04-06T21:00:00Z,Salón,2024-05-07T13:00:08Z
8739,finalizado,1,Quiero mandarles la foto por wsp,2024-04-06T17:00:00Z,2024-04-06T22:00:00Z,Quinta,2024-05-07T13:00:21Z
8758,finalizado,1,principito,2024-04-06T16:00:00Z,2024-04-06T20:00:00Z,Salón,2024-05-07T13:00:34Z
8819,finalizado,3,Paw patrol Skye,2024-04-06T20:00:00Z,2024-04-06T23:00:00Z,Salón,2024-05-07T13:00:44Z
8888,finalizado,2,Cocomelon,2024-04-07T06:00:00Z,2024-04-07T10:00:00Z,Casa,2024-05-07T13:00:53Z
8989,finalizado,5,Paw patrol,2024-04-06T19:00:00Z,2024-04-06T21:00:00Z,Casa,2024-05-07T13:01:05Z
9037,finalizado,1,confirmar,2024-04-06T15:00:00Z,2024-04-06T19:00:00Z,SUM,2024-05-07T13:01:10Z
9044,finalizado,1,autos,2024-04-06T21:00:00Z,2024-04-07T01:00:00Z,SUM,2024-05-07T13:01:16Z
9055,finalizado,4,hombre araña,2024-04-06T18:28:00Z,2024-04-06T03:00:00Z,Casa,2024-05-07T13:01:23Z
9059,finalizado,7,Sirenas,2024-04-06T19:30:00Z,2024-04-06T23:30:00Z,SUM,2024-05-07T13:01:29Z
9089,finalizado,2,Jessie la vaquerita de toy story ( SOLO JESSIE),2024-04-06T15:30:00Z,2024-04-06T23:00:00Z,SUM,2024-05-07T13:01:33Z
9185,finalizado,0,bautismo,2024-04-06T13:00:00Z,2024-04-06T03:30:00Z,Casa,2024-05-07T13:01:38Z
9204,finalizado,1,Bautismo - Animales,2024-04-06T18:00:00Z,2024-04-07T02:00:00Z,Casa,2024-05-07T13:01:46Z
9248,finalizado,0,paw atrol,2024-04-06T17:00:00Z,2024-04-06T03:00:00Z,Casa,2024-05-07T13:01:54Z
9277,finalizado,2,Safari,2024-04-06T17:00:00Z,2024-04-06T22:00:00Z,SUM,2024-05-07T13:02:00Z
9282,finalizado,2,Safari,2024-04-06T17:00:00Z,2024-04-06T22:00:00Z,SUM,2024-05-07T13:02:04Z
9283,confirmado,7,Sirenas,2024-04-06T19:30:00Z,2024-04-06T23:00:00Z,SUM,2024-05-07T13:02:08Z
9292,confirmado,0,conejitos,2024-04-06T15:00:00Z,2024-04-06T03:00:00Z,Salón,2024-05-07T13:02:11Z
9297,completado,5,na,2024-04-06T16:00:00Z,2024-04-06T03:00:00Z,Casa,2024-05-07T13:02:19Z
9417,confirmado,3,ff,2024-04-06T14:28:00Z,2024-04-06T03:00:00Z,Salón,2024-05-07T13:02:23Z
8098,finalizado,1,Unicornio,2024-04-07T14:00:00Z,2024-04-07T19:00:00Z,SUM,2024-05-08T13:00:17Z
8716,finalizado,2,Cocomelon,2024-04-07T18:00:00Z,2024-04-07T22:00:00Z,Casa,2024-05-08T13:00:25Z
8727,confirmado,32,Casamiento,2024-04-07T16:00:00Z,2024-04-07T22:00:00Z,Salón,2024-05-08T13:00:37Z
8761,finalizado,2,Cocomelon,2024-04-07T18:00:00Z,2024-04-07T22:00:00Z,Casa,2024-05-08T13:00:44Z
8779,finalizado,0,bajo el mar,2024-04-07T14:00:00Z,2024-04-07T22:00:00Z,Casa,2024-05-08T13:00:58Z
8927,finalizado,3,"Astronautas, en colores pasteles",2024-04-07T20:30:00Z,2024-04-07T23:30:00Z,Salón,2024-05-08T13:01:10Z
8999,finalizado,2, Minnie,2024-04-07T20:00:00Z,2024-04-07T23:00:00Z,SUM,2024-05-08T13:01:23Z
9062,finalizado,5,Dinosaurios,2024-04-07T20:00:00Z,2024-04-08T00:30:00Z,Salón,2024-05-08T13:01:32Z
9285,confirmado,8,Brawl Starts,2024-04-07T16:00:00Z,2024-04-07T21:00:00Z,Quinta,2024-05-08T13:01:37Z
9286,finalizado,2,Paw Patrol,2024-04-07T18:00:00Z,2024-04-07T21:00:00Z,SUM,2024-05-08T13:01:46Z
9384,finalizado,2,Gatitos color pastel,2024-04-07T15:00:00Z,2024-04-07T20:00:00Z,SUM,2024-05-08T13:01:52Z
8507,finalizado,5,paw patrol,2024-04-08T20:00:00Z,2024-04-08T22:45:00Z,Salón,2024-05-09T13:00:04Z
9271,finalizado,8,princesas,2024-04-08T19:00:00Z,2024-04-09T00:00:00Z,SUM,2024-05-09T13:00:13Z
9125,finalizado,3,Bluey,2024-04-09T20:00:00Z,2024-04-09T23:00:00Z,SUM,2024-05-10T13:00:13Z
8983,finalizado,4,Tematica: princesas,2024-04-10T20:00:00Z,2024-04-10T22:00:00Z,SUM,2024-05-11T13:00:14Z
9190,confirmado,5,Princesas,2024-04-10T20:00:00Z,2024-04-10T22:00:00Z,Salón,2024-05-11T13:00:19Z
9216,finalizado,5,Frozen 2,2024-04-10T19:30:00Z,2024-04-10T22:30:00Z,Salón,2024-05-11T13:00:28Z
8936,finalizado,5,Jurassic park,2024-04-11T20:30:00Z,2024-04-11T23:00:00Z,Salón,2024-05-12T13:00:18Z
8981,finalizado,2,Cars,2024-04-12T19:00:00Z,2024-04-12T22:59:00Z,SUM,2024-05-13T13:00:04Z
9042,finalizado,3,Blaze,2024-04-12T21:00:00Z,2024-04-12T23:30:00Z,Salón,2024-05-13T13:00:16Z
9218,finalizado,1,a confirmar,2024-04-12T22:00:00Z,2024-04-13T02:00:00Z,Salón,2024-05-13T13:00:22Z
9370,finalizado,9,"groovy, flower power, carita feliz. ",2024-04-12T20:30:00Z,2024-04-12T03:00:00Z,Casa,2024-05-13T13:00:32Z
8179,finalizado,7,HARRY POTTER,2024-04-13T16:00:00Z,2024-04-13T03:00:00Z,Casa,2024-05-14T13:00:13Z
8873,finalizado,1,Bautismo primer año,2024-04-13T15:00:00Z,2024-04-13T20:00:00Z,Casa,2024-05-14T13:00:28Z
8923,finalizado,1,Fondo del Mar,2024-04-13T15:00:00Z,2024-04-13T21:00:00Z,Casa,2024-05-14T13:00:37Z
9000,finalizado,1,Selva o Safari en colores pastel,2024-04-13T20:00:00Z,2024-04-13T23:00:00Z,Salón,2024-05-14T13:00:44Z
9136,finalizado,3,Princesas - Sirenita,2024-04-13T17:00:00Z,2024-04-13T21:00:00Z,SUM,2024-05-14T13:00:51Z
9113,finalizado,1,bosque,2024-04-13T17:00:00Z,2024-04-13T22:00:00Z,Casa,2024-05-14T13:00:59Z
9197,finalizado,9,Boca Jrs,2024-04-13T18:00:00Z,2024-04-13T21:00:00Z,Quinta,2024-05-14T13:01:05Z
9233,finalizado,1,Arcoiris con globos ,2024-04-13T16:00:00Z,2024-04-13T20:00:00Z,Salón,2024-05-14T13:01:10Z
9394,finalizado,3,Granja de Zenón,2024-04-13T15:30:00Z,2024-04-14T01:00:00Z,Casa,2024-05-14T13:01:14Z
9408,finalizado,9,circo,2024-04-13T15:30:00Z,2024-04-13T18:00:00Z,Salón,2024-05-14T13:01:18Z
9432,confirmado,30,led,2024-04-13T23:00:00Z,2024-04-13T03:00:00Z,Casa,2024-05-14T13:01:22Z
8409,finalizado,5,tranformer y barbie,2024-04-14T20:00:00Z,2024-04-14T23:00:00Z,Salón,2024-05-15T13:00:04Z
8942,finalizado,1,n/a,2024-04-14T16:30:00Z,2024-04-14T21:30:00Z,Casa,2024-05-15T13:00:14Z
8951,finalizado,1,circo,2024-04-14T14:08:00Z,2024-04-14T03:00:00Z,Salón,2024-05-15T13:00:21Z
9265,finalizado,1,Minnie,2024-04-14T18:00:00Z,2024-04-15T02:30:00Z,Casa,2024-05-15T13:00:31Z
9310,finalizado,3,Minnie,2024-04-14T19:00:00Z,2024-04-14T03:00:00Z,Salón,2024-05-15T13:00:37Z
9373,finalizado,3,Sing/Rock,2024-04-14T18:00:00Z,2024-04-14T21:00:00Z,SUM,2024-05-15T13:00:44Z
9372,confirmado,3,Sing/Rock,2024-04-14T18:00:00Z,2024-04-14T21:00:00Z,SUM,2024-05-15T13:00:47Z
9383,finalizado,5,princesas,2024-04-14T17:00:00Z,2024-04-14T22:00:00Z,Casa,2024-05-15T13:00:53Z
9435,finalizado,50,no,2024-04-14T19:04:00Z,2024-04-14T03:00:00Z,Quinta,2024-05-15T13:00:58Z
9085,finalizado,6, Sailor Moon,2024-04-16T20:00:00Z,2024-04-16T22:30:00Z,Salón,2024-05-17T13:00:04Z
9312,finalizado,0,perrito negro y Yorkie,2024-04-16T19:00:00Z,2024-04-16T03:00:00Z,Casa,2024-05-17T13:00:13Z
9301,finalizado,2,jURASIK PARK,2024-04-18T21:00:00Z,2024-04-18T03:00:00Z,Casa,2024-05-19T13:00:04Z
9069,confirmado,5,Sing 2 Ven y Canta!,2024-04-19T21:00:00Z,2024-04-19T23:30:00Z,Salón,2024-05-20T13:00:07Z
9181,finalizado,5,confirmar,2024-04-19T18:30:00Z,2024-04-19T03:00:00Z,Casa,2024-05-20T13:00:19Z
9288,finalizado,9,karol g,2024-04-19T22:00:00Z,2024-04-19T03:00:00Z,SUM,2024-05-20T13:00:33Z
9422,confirmado,0,La Sirenita ,2024-04-19T20:30:00Z,2024-04-19T03:00:00Z,SUM,2024-05-20T13:01:05Z
8238,finalizado,1,Temática ositos,2024-04-21T00:00:00Z,2024-04-20T03:00:00Z,Casa,2024-05-21T13:00:06Z
8790,finalizado,9,Musical,2024-04-20T17:01:00Z,2024-04-20T23:02:00Z,Casa,2024-05-21T13:00:23Z
8795,confirmado,10,Colores,2024-04-20T16:00:00Z,2024-04-20T21:00:00Z,Salón,2024-05-21T13:00:30Z
8880,finalizado,6,Harley Quinn,2024-04-20T17:00:00Z,2024-04-20T22:00:00Z,SUM,2024-05-21T13:00:37Z
8998,confirmado,1,Minnie Safari,2024-04-20T18:00:00Z,2024-04-20T23:00:00Z,SUM,2024-05-21T13:00:43Z
9078,confirmado,3,Paw patrol,2024-04-20T16:00:00Z,2024-04-20T20:00:00Z,SUM,2024-05-21T13:00:49Z
9091,finalizado,10,granja de zenon,2024-04-20T17:00:00Z,2024-04-20T22:00:00Z,Quinta,2024-05-21T13:00:56Z
9111,finalizado,2,minnie,2024-04-20T18:00:00Z,2024-04-20T23:00:00Z,Casa,2024-05-21T13:01:01Z
9165,finalizado,1,mariposas,2024-04-20T13:00:00Z,2024-04-20T17:00:00Z,Casa,2024-05-21T13:01:08Z
9168,confirmado,1,"Celeste, blanco y beige o marron clarito",2024-04-20T19:00:00Z,2024-04-21T00:00:00Z,Salón,2024-05-21T13:01:13Z
9186,finalizado,15,n/a,2024-04-20T21:30:00Z,2024-04-20T03:00:00Z,Quinta,2024-05-21T13:01:21Z
9194,finalizado,3,Coco Disney,2024-04-20T15:00:00Z,2024-04-20T19:00:00Z,SUM,2024-05-21T13:01:25Z
6666,confirmado,0,margaritas,2024-04-20T15:03:00Z,2024-04-20T03:00:00Z,Salón,2024-05-21T13:01:30Z
9213,confirmado,3,Paw patrol,2024-04-20T16:00:00Z,2024-04-20T21:00:00Z,SUM,2024-05-21T13:01:36Z
9251,finalizado,0,moana,2024-04-20T18:00:00Z,2024-04-20T03:00:00Z,Casa,2024-05-21T13:01:40Z
9316,confirmado,1,Abejita,2024-04-20T19:00:00Z,2024-04-20T22:00:00Z,Salón,2024-05-21T13:01:44Z
9429,confirmado,3, unicornio,2024-04-20T19:00:00Z,2024-04-20T22:00:00Z,SUM,2024-05-21T13:01:49Z
9430,confirmado,4,Princesas ,2024-04-20T15:20:00Z,2024-04-20T03:00:00Z,Casa,2024-05-21T13:01:57Z
9462,finalizado,7, Globos lilas violetas rosas,2024-04-20T18:00:00Z,2024-04-20T03:00:00Z,Casa,2024-05-21T13:02:05Z
9484,confirmado,13,Sailor Moon,2024-04-20T19:00:00Z,2024-04-20T22:00:00Z,Salón,2024-05-21T13:02:09Z
9496,confirmado,15,15 años,2024-04-20T16:00:00Z,2024-04-20T23:00:00Z,Casa,2024-05-21T13:02:13Z
9235,confirmado,8,Star wars,2024-04-21T18:30:00Z,2024-04-21T21:00:00Z,Quinta,2024-05-22T13:00:14Z
9295,finalizado,1,Safari,2024-04-21T18:30:00Z,2024-04-21T03:00:00Z,Casa,2024-05-22T13:00:24Z
9300,finalizado,0,osito aviador,2024-04-21T18:00:00Z,2024-04-22T00:00:00Z,Salón,2024-05-22T13:00:35Z
9452,finalizado,1,no,2024-04-21T16:00:00Z,2024-04-21T20:00:00Z,Quinta,2024-05-22T13:00:46Z
9547,confirmado,1,Princesa y príncipe,2024-04-22T18:18:00Z,2024-04-22T03:00:00Z,Salón,2024-05-23T13:00:13Z
8124,pendiente,5,LOL,2023-12-12T20:00:00Z,2023-12-12T23:00:00Z,Quinta,2024-05-23T13:00:21Z
9198,confirmado,3,Frozen,2024-04-23T21:00:00Z,2024-04-23T23:30:00Z,Salón,2024-05-24T13:00:04Z
9249,confirmado,0,My Melody y Kuromi,2024-04-24T19:00:00Z,2024-04-24T21:00:00Z,Casa,2024-05-25T13:00:05Z
9150,confirmado,1,TOY STORY,2024-04-25T20:30:00Z,2024-04-25T23:00:00Z,SUM,2024-05-26T13:00:10Z
9086,confirmado,6,Stitch ,2024-04-25T23:01:00Z,2024-04-25T03:00:00Z,Salón,2024-05-26T13:00:17Z
8997,confirmado,5,Unicornios y arcoiris,2024-04-27T04:30:00Z,2024-04-27T07:00:00Z,Salón,2024-05-27T13:00:19Z
8048,confirmado,7,Aun no se,2024-04-27T20:00:00Z,2024-04-28T00:00:00Z,Salón,2024-05-28T13:00:16Z
8536,confirmado,1,LA SIRENITA O LA GRANJA,2024-04-27T15:00:00Z,2024-04-27T03:00:00Z,Casa,2024-05-28T13:00:21Z
8782,confirmado,1,Animalitos del bosque (romántico),2024-04-27T16:00:00Z,2024-04-27T20:00:00Z,Salón,2024-05-28T13:00:33Z
8825,confirmado,0,animales de la selva,2024-04-27T13:50:00Z,2024-04-27T03:00:00Z,SUM,2024-05-28T13:00:45Z
8884,confirmado,3,Aún no definido,2024-04-27T18:00:00Z,2024-04-28T00:00:00Z,Casa,2024-05-28T13:00:54Z
9135,confirmado,1,Safari,2024-04-27T21:00:00Z,2024-04-28T00:00:00Z,Salón,2024-05-28T13:01:03Z
9202,finalizado,2,Granja de zenon,2024-04-27T19:30:00Z,2024-04-28T00:30:00Z,Casa,2024-05-28T13:01:08Z
9219,confirmado,1,MONTAJE SAFARI PREMIUM,2024-04-27T15:00:00Z,2024-04-27T03:00:00Z,Salón,2024-05-28T13:01:15Z
9226,finalizado,5,Bob espona,2024-04-27T19:00:00Z,2024-04-27T21:30:00Z,SUM,2024-05-28T13:01:25Z
9270,confirmado,2,grnaja,2024-04-28T00:00:00Z,2024-04-27T03:00:00Z,Casa,2024-05-28T13:01:33Z
9296,confirmado,1,bautismo,2024-04-27T16:30:00Z,2024-04-27T21:30:00Z,SUM,2024-05-28T13:01:42Z
9328,confirmado,3,sirenita,2024-04-27T19:00:00Z,2024-04-27T03:00:00Z,Salón,2024-05-28T13:01:48Z
9504,finalizado,5,Bob esponja,2024-04-27T19:00:00Z,2024-04-27T23:30:00Z,Casa,2024-05-28T13:01:57Z
8738,confirmado,1,toy story,2024-04-28T18:00:00Z,2024-04-28T22:00:00Z,Salón,2024-05-29T13:00:18Z
8846,confirmado,2,mariposas o hadas,2024-04-28T13:56:00Z,2024-04-28T03:00:00Z,Quinta,2024-05-29T13:00:35Z
9154,confirmado,1,Mickey Safari,2024-04-28T16:00:00Z,2024-04-28T19:00:00Z,Casa,2024-05-29T13:00:50Z
9170,finalizado,1,Safari de mikey,2024-04-28T16:00:00Z,2024-04-28T09:00:00Z,Salón,2024-05-29T13:00:55Z
9241,confirmado,1,osos,2024-04-28T16:00:00Z,2024-04-28T20:00:00Z,Salón,2024-05-29T13:01:02Z
9327,confirmado,2,Animales de granja,2024-04-28T16:00:00Z,2024-04-28T03:00:00Z,Otro,2024-05-29T13:01:07Z
9564,confirmado,1,n/a,2024-04-28T14:14:00Z,2024-04-28T03:00:00Z,Casa,2024-05-29T13:01:19Z
9457,finalizado,5,no,2024-04-29T20:00:00Z,2024-04-30T01:00:00Z,Casa,2024-05-30T13:00:06Z
9109,finalizado,1,margaritas ,2024-05-01T16:00:00Z,2024-05-01T20:00:00Z,Salón,2024-06-01T13:00:11Z
9261,confirmado,3,GABY CASITA DE MUÑECAS,2024-05-01T16:00:00Z,2024-05-01T21:00:00Z,Quinta,2024-06-01T13:00:18Z
9290,confirmado,3,Super Mario Bros,2024-05-01T16:00:00Z,2024-05-01T21:00:00Z,Casa,2024-06-01T13:00:25Z
9431,confirmado,4,súper héroes,2024-05-01T17:00:00Z,2024-05-01T22:00:00Z,Casa,2024-06-01T13:00:30Z
9433,confirmado,2,Buzz Lightyear,2024-05-01T18:00:00Z,2024-05-01T20:30:00Z,Salón,2024-06-01T13:00:36Z
9456,confirmado,1,n,2024-05-01T16:14:00Z,2024-05-01T21:00:00Z,Casa,2024-06-01T13:00:39Z
9475,finalizado,8,Fiesta neón,2024-05-02T20:00:00Z,2024-05-02T22:30:00Z,SUM,2024-06-02T13:00:04Z
9439,confirmado,50,Deadpool,2024-05-04T13:00:00Z,2024-05-04T22:00:00Z,Quinta,2024-06-03T13:00:11Z
8731,finalizado,2,Animales de la selva,2024-05-04T20:00:00Z,2024-05-04T22:30:00Z,Salón,2024-06-04T13:00:10Z
8934,confirmado,3,Toy story 1 o 4,2024-05-04T15:00:00Z,2024-05-04T21:00:00Z,SUM,2024-06-04T13:00:23Z
8939,finalizado,3,Toy story,2024-05-04T16:00:00Z,2024-05-04T20:30:00Z,SUM,2024-06-04T13:00:39Z
9087,confirmado,1,Safari,2024-05-04T23:00:00Z,2024-05-04T03:00:00Z,Salón,2024-06-04T13:01:04Z
9138,confirmado,1,Ciervo,2024-05-04T17:00:00Z,2024-05-04T23:00:00Z,Casa,2024-06-04T13:01:30Z
9234,finalizado,5,Ariel la sirenita,2024-05-04T18:00:00Z,2024-05-04T21:30:00Z,SUM,2024-06-04T13:01:45Z
9399,confirmado,1,Safari para niña.,2024-05-04T20:30:00Z,2024-05-04T23:30:00Z,Salón,2024-06-04T13:01:53Z
9405,confirmado,0,jefe en pañales,2024-05-05T12:22:00Z,2024-05-05T03:00:00Z,SUM,2024-06-04T13:02:09Z
9329,confirmado,1,princesa,2024-05-04T17:00:00Z,2024-05-04T03:00:00Z,SUM,2024-06-04T13:02:19Z
9461,confirmado,1,Rey Leon,2024-05-04T18:00:00Z,2024-05-04T22:00:00Z,Salón,2024-06-04T13:02:30Z
9505,finalizado,10,"Globos amarillos, celestes y algunos negros ( fede vigiovani)",2024-05-04T17:00:00Z,2024-05-04T22:00:00Z,Casa,2024-06-04T13:02:39Z
9509,confirmado,1,Oso rosado y blanco,2024-05-04T16:00:00Z,2024-05-04T21:30:00Z,SUM,2024-06-04T13:02:44Z
9513,confirmado,0, Barbie,2024-05-04T21:00:00Z,2024-05-04T03:00:00Z,SUM,2024-06-04T13:02:49Z
